row_id,Episode,Season,Show,narration_text
19311,e9-The Watchers on the Wall,season-04,Game-of-Thrones,The Wildlings get up and look at the hill. The owl flies away as the Night's Watch prepare for battle. Jon Snow walks out to the edge of The Wall and looks down upon flames in the distance. The Night's Watch light torches preparing for battle. Barrels are rolled to the edge of The Wall
19313,e9-The Watchers on the Wall,season-04,Game-of-Thrones,The barrels are rolled into place
19320,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Sam and Gilly are walking down a hall. Sam unlocks a door and they both enter. The room is filled with supplies. Gilly lays her baby on a sack of something
19332,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Sam kisses Gilly
19335,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"Sam turns around and leaves the room. Outside the Night's Watch is still getting ready for battle. Pyp sets some arrows up then stands back, scared"
19343,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Ygritte looks up at Castle Black. She sees Sam in the tower and she runs down the hill toward the other Wildlings
19348,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Everyone cheers
19350,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"The Wildlings head towards Castle Black. Overhead shot pans to show the castle, The Wall, and then the flames in the distance. Mance Rayder's forces are seen stomping and yelling through the woods. A giant rides a giant mammoth. The Night's Watch perched upon the wall look down at them in awe"
19352,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"The archers get ready to shoot, Grenn accidentally drops a barrel"
19359,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Tormund and his men rush Castle Black as archers shoot at them. Ygritte grabs flaming arrows from the ground and shots up at the Night's Watch
19367,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"The archers on The Wall let loose a barrage of arrows downward at Rayder's troops. They back up, then cheer. On the other side, Ygritte continues to let loose flaming arrows"
19369,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Pyp shoots a crossbow down at Tormund's troops
19375,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Tormund's troops throw rope up at the gate. Alliser steps off the lift and walks towards the Night's Watch
19379,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Night's Watch cheers
19382,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Alliser and the Night's Watch rush at the Wildlings that have scaled the gate. Pyp and Sam leave their position as Tormund scales the gate. On the other side Rayder's troops advance
19390,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Janos runs away. Jon and Grenn nod at each other
19392,e9-The Watchers on the Wall,season-04,Game-of-Thrones,The archers let loose a bunch of arrows at Rayder's men as they rush the wall and begin to climb
19397,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Archers of the Night's Watch are lowered perpendicular to The Wall
19399,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"A Wildling tries to shoot an arrow up at The Wall unsuccessfully. A giant stands next to him and shoots his own arrow up. The first rips through one of the posts. The second clears one of the Night's Watch straight off the wall. At Castle Black the fighting continues. Styr kills a man, the blood splatters on Olly's face. Janos comes down off the lift and Olly returns the lift to the top. Wildlings break into the kitchen. Janos cowardly runs down a hall toward where Gilly and her baby are hiding. He looks at her in shock. Outside Pyp finally hits someone with his crossbow."
19404,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"Pyp goes up to shoot a Wildling, but Ygrytte shoots an arrow right through his neck. He falls into Sam's arms"
19408,e9-The Watchers on the Wall,season-04,Game-of-Thrones,The Night's Watch drop barrels down toward the Wildlings that approach the gate. Two giants and a mammoth approach the gate and begin pulling at it with long ropes
19416,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Alliser and Tormund start fighting each other like badasses. Tormund slices Alliser in the gut. Alliser falls to the ground and gets dragged  underneath
19418,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"Sam sits with Pyp on his lap, dead. He lays him on the ground and grabs the crossbow. He makes a run for the lift as Thenn warg sees him and chases after him. Sam shoots him in the head with his crossbow. Grenn and the men that came down with him get off the lift"
19423,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Sam gets in the lift
19425,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Olly sits on the ground with his hands over his ears in fear
19427,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Olly raises the lift
19429,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"Olly looks down at a bow and arrow. On The Wall, barrels of flaming oil are dropped down on the giants and the mammoth. The mammoth goes running off and one of the giants chases after it. Up top, one of the barrels got stuck and the men of the Night's Watch frantically try to get it off the ramp. A spear is fired down at one of the giants and it hits him right in the back. The other giant shouts in anger and goes to raise the gate with his bare hands. The barrel explodes on the ramp. Sam approaches Jon"
19433,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Jon leaves his post and grabs his sword
19436,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Grenn gets to the inner gate with his men as the giant continues to raise the gate
19442,e9-The Watchers on the Wall,season-04,Game-of-Thrones,The giant lifts the gate and goes under it
19446,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"The giant rushes toward the inner gate as Grenn and his men stand in fear, ready to fight"
19449,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"Jon, Sam, and the other men ride the lift to the bottom"
19452,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Jon hands Sam a key
19454,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"Sam nods as Jon opens the lift door early and leaps out and begins fighting. So begins the most incredible shot in the series, as the camera pans around the entire battlefield showing us glimpses of this truly epic battle. Sam runs to a door and unlocks it"
19456,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"Ghost runs out and attacks one of the men that Jon was fighting. Tormund gets his first arrow to the back. Styr sees Jon and rushes to fight him. They go at it for a bit. Ygritte runs out of arrows so she jumps down and steals some from a dead body. Styr and Jon are still fighting as Ygritte finally spots Jon. Styr slams Jon's face against an anvil. Jon kills Styr with a hammer. As he turns around he sees Yrgitte with an arrow aimed right at him. They both stare, Jon smiles. An arrow goes straight through Ygritte's chest. She falls to the ground. It was Olly, that bastard. Jon rushes to catch Ygritte"
19460,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Jon nods
19464,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"Ygritte dies. The battle rages on as Jon holds Ygritte's dead body. On the other side, Rayder's troops are climbing the wall"
19466,e9-The Watchers on the Wall,season-04,Game-of-Thrones,A massive scythe drops down on the men
19468,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Rayder's troops retreat
19470,e9-The Watchers on the Wall,season-04,Game-of-Thrones,The Night's Watch cheers in excitement
19472,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"Inside Castle Black's walls Tormund is still alive, swinging his sword with two arrows in his back"
19475,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Jon grabs a crossbow and shoots Tormund in the leg then kicks away his weapon
19479,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Gilly hears someone entering her room. She grabs a leg of meat as a weapon and rushes the door
19481,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Sam turns around and sees Janos. Outside the Night's Watch clean up after the battle. Sam and Jon descend the stairs
19496,e9-The Watchers on the Wall,season-04,Game-of-Thrones,"Jon stands there for a second as he and Sam look at each other, then he walks off, Sam scampering after him. They walk down the tunnel toward the gate. The giant and Grenn and his men are dead on the ground"
19498,e9-The Watchers on the Wall,season-04,Game-of-Thrones,Sam waves his torch to signal the raising of the gate. Jon removes his sword
19502,e9-The Watchers on the Wall,season-04,Game-of-Thrones,The gate raises and Jon walks through it
